record_id,category,incident_datetime,state,city,person_name,person_age,person_gender,contact_number,record_status,crime_type,platform_involved,,financial_loss_inr,caller_number,callee_number,call_duration_sec,call_type,tower_location,imei_number,fir_number,police_station,complaint_category,officer_assigned,fir_status,platform_name,account_handle,theft_type,followers_count,recovery_status,transaction_id,bank_name,account_number_masked,transaction_amount_inr,transaction_type,merchant_name,fraud_flag,description
REC003885,Call Data Record,5/28/2023 0:57,Andhra Pradesh,Visakhapatnam,Ira Chatterjee,39,Female,9.19215E+11,Escalated,,,,,9.19038E+11,9.18967E+11,1454,Incoming,UP West,4.3147E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 1454s logged via Tamil Nadu circle.
REC007664,Social Media Theft,3/29/2023 12:19,West Bengal,Kolkata,Siddharth Mishra,37,Male,9.1709E+11,Escalated,,,,,,,,,,,,,,,,Telegram,@siddharth_mishra968,Fake Profile Created,38895,Pending,,,,,,,,Fake Profile Created reported on Telegram account.
REC000296,Cybercrime,12/11/2025 7:53,Madhya Pradesh,Indore,Preeti Nair,60,Female,9.18421E+11,Resolved,OTP Fraud,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"OTP Fraud reported via WhatsApp, financial loss INR 0.00."
REC003162,Call Data Record,7/28/2025 5:07,Gujarat,Ahmedabad,Siddharth Bhatt,48,Male,9.19329E+11,Resolved,,,,,9.17354E+11,9.19328E+11,1183,Incoming,Rajasthan,8.27087E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 1183s logged via UP West circle.
REC002581,Call Data Record,5/3/2024 0:03,Kerala,Kochi,Aarav Chauhan,70,Male,9.17954E+11,Under Review,,,,,9.17879E+11,9.18915E+11,0,Missed,Karnataka,9.20189E+12,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via MP circle.
REC003871,Call Data Record,1/22/2024 19:31,Tamil Nadu,Madurai,Gaurav Kumar,54,Male,9.18188E+11,Open,,,,,9.19838E+11,9.19432E+11,3101,Incoming,MP,2.47215E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 3101s logged via UP East circle.
REC009211,Online Bank Transaction,4/4/2025 18:26,Gujarat,Ahmedabad,Naveen Iyer,35,Male,9.16545E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN786434980437,Bank of Baroda,XXXX3115,199180.03,IMPS,Amazon,No,"IMPS transaction of INR 199,180.03, fraud_flag=No."
REC004405,Online FIR,7/4/2026 1:58,Madhya Pradesh,Indore,Preeti Saxena,22,Female,9.1697E+11,Resolved,,,,,,,,,,,FIR/2026/95218,Indore Cyber Crime PS,Online Impersonation,ASI Suresh Sinha,Closed,,,,,,,,,,,,,"Online FIR filed for Online Impersonation, current status: Closed."
REC006953,Social Media Theft,8/3/2023 7:47,Bihar,Gaya,Suresh Dubey,41,Male,9.18777E+11,Closed,,,,,,,,,,,,,,,,LinkedIn,@suresh_dubey701,Account Hacked,20896,Not Recovered,,,,,,,,Account Hacked reported on LinkedIn account.
REC000649,Cybercrime,3/3/2023 22:16,Haryana,Panipat,Swati Chauhan,40,Female,9.19798E+11,Under Review,Phishing,Social Media,,0,,,,,,,,,,,,,,,,,,,,,,,,"Phishing reported via Social Media, financial loss INR 0.00."
REC001371,Cybercrime,3/12/2025 14:11,Karnataka,Mangaluru,Harsh Ghosh,43,Male,9.16605E+11,Closed,Cyberstalking,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via Phone Call, financial loss INR 0.00."
REC009856,Online Bank Transaction,3/3/2024 10:30,Kerala,Thiruvananthapuram,Aman Verma,33,Male,9.18569E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN500242460371,IDBI Bank,XXXX1599,172453.36,Credit Card,Uber,No,"Credit Card transaction of INR 172,453.36, fraud_flag=No."
REC006993,Social Media Theft,10/30/2025 22:35,Madhya Pradesh,Gwalior,Diya Verma,66,Female,9.16991E+11,Under Review,,,,,,,,,,,,,,,,Twitter/X,@diya_verma640,Impersonation,125193,Not Recovered,,,,,,,,Impersonation reported on Twitter/X account.
REC005533,Online FIR,9/30/2025 1:03,Haryana,Faridabad,Vivaan Saxena,22,Male,9.17043E+11,Resolved,,,,,,,,,,,FIR/2024/70291,Faridabad Cyber Crime PS,Harassment,SHO Yash Singh,Filed,,,,,,,,,,,,,"Online FIR filed for Harassment, current status: Filed."
REC009621,Online Bank Transaction,1/29/2025 7:59,Punjab,Amritsar,Sai Rao,33,Male,9.19504E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN118012727150,HDFC Bank,XXXX9893,215478.01,RTGS,Flipkart,No,"RTGS transaction of INR 215,478.01, fraud_flag=No."
REC005709,Online FIR,10/27/2025 4:43,Telangana,Warangal,Aman Mishra,68,Male,9.1715E+11,Resolved,,,,,,,,,,,FIR/2024/59193,Warangal Cyber Crime PS,Identity Theft,Constable Deepak Singh,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Chargesheet Filed."
REC004210,Online FIR,8/14/2024 5:18,Madhya Pradesh,Gwalior,Karan Sinha,40,Male,9.17292E+11,Escalated,,,,,,,,,,,FIR/2024/52096,Gwalior Cyber Crime PS,Identity Theft,ASI Aarav Verma,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Pending Verification."
REC000682,Cybercrime,11/9/2025 13:05,Maharashtra,Nashik,Sandeep Dubey,54,Male,9.18515E+11,Under Review,Identity Theft,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Phone Call, financial loss INR 0.00."
REC000435,Cybercrime,5/31/2023 10:31,Madhya Pradesh,Bhopal,Gaurav Sinha,31,Male,9.16698E+11,Resolved,Cyberstalking,Social Media,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via Social Media, financial loss INR 0.00."
REC009310,Online Bank Transaction,2/1/2025 20:16,Tamil Nadu,Chennai,Payal Gupta,49,Female,9.18886E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN172629919410,Axis Bank,XXXX5131,151396.13,IMPS,Zomato,Yes,"IMPS transaction of INR 151,396.13, fraud_flag=Yes."
REC004825,Online FIR,9/30/2024 20:24,Telangana,Hyderabad,Ishaan Bansal,50,Male,9.19806E+11,Escalated,,,,,,,,,,,FIR/2026/12672,Hyderabad Cyber Crime PS,Extortion,Inspector Rohan Iyer,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Extortion, current status: Pending Verification."
REC009762,Online Bank Transaction,5/16/2026 15:34,Telangana,Hyderabad,Tanvi Iyer,49,Female,9.16312E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN682954624631,Canara Bank,XXXX2202,168702.78,UPI,Flipkart,No,"UPI transaction of INR 168,702.78, fraud_flag=No."
REC003160,Call Data Record,7/20/2023 4:15,Uttar Pradesh,Ghaziabad,Neha Das,48,Female,9.1814E+11,Under Review,,,,,9.19491E+11,9.17486E+11,2929,Outgoing,Karnataka,8.13202E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 2929s logged via Tamil Nadu circle.
REC001490,Cybercrime,5/5/2025 0:53,Bihar,Patna,Ankit Kapoor,36,Male,9.17874E+11,Under Review,Fake Loan App Fraud,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Mobile App, financial loss INR 0.00."
REC002988,Call Data Record,11/14/2025 21:50,Karnataka,Mangaluru,Payal Singh,18,Female,9.18241E+11,Escalated,,,,,9.16644E+11,9.16091E+11,0,Missed,Gujarat,4.10406E+13,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Delhi circle.
REC000813,Cybercrime,6/19/2024 10:42,Uttar Pradesh,Lucknow,Siddharth Bansal,44,Male,9.163E+11,Escalated,Cyberstalking,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via SMS, financial loss INR 0.00."
REC001883,Cybercrime,8/24/2026 11:41,Delhi,Dwarka,Rahul Mishra,40,Male,9.19653E+11,Resolved,Fake Loan App Fraud,Website,,354363.07,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via Website, financial loss INR 354,363.07."
REC009268,Online Bank Transaction,7/23/2025 14:43,Andhra Pradesh,Visakhapatnam,Nisha Chauhan,30,Female,9.19284E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN425986402518,Union Bank of India,XXXX1052,208949.18,RTGS,Ola,Yes,"RTGS transaction of INR 208,949.18, fraud_flag=Yes."
REC004937,Online FIR,9/4/2024 7:16,Maharashtra,Pune,Vihaan Kapoor,62,Male,9.19311E+11,Escalated,,,,,,,,,,,FIR/2024/40518,Pune Cyber Crime PS,Harassment,Inspector Naveen Thakur,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Harassment, current status: Under Investigation."
REC009936,Online Bank Transaction,9/2/2025 13:16,Punjab,Mohali,Suresh Iyer,26,Male,9.17289E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN137085198516,IndusInd Bank,XXXX3214,293361.49,Net Banking,Netflix,No,"Net Banking transaction of INR 293,361.49, fraud_flag=No."
REC001941,Cybercrime,12/18/2023 18:06,Maharashtra,Nashik,Krishna Nair,23,Male,9.17207E+11,Open,Cyberstalking,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via WhatsApp, financial loss INR 0.00."
REC003297,Call Data Record,4/12/2026 17:34,Karnataka,Mangaluru,Aarti Mehta,52,Female,9.16718E+11,Closed,,,,,9.16912E+11,9.19466E+11,0,Missed,Mumbai,4.75857E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via AP circle.
REC003535,Call Data Record,2/25/2025 21:36,Uttar Pradesh,Lucknow,Abhishek Singh,19,Male,9.1625E+11,Resolved,,,,,9.16802E+11,9.16348E+11,0,Missed,UP West,3.77227E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Gujarat circle.
REC004526,Online FIR,10/8/2025 22:18,Delhi,Dwarka,Abhishek Gupta,20,Male,9.18496E+11,Closed,,,,,,,,,,,FIR/2024/66158,Dwarka Cyber Crime PS,Cyber Fraud,DySP Vihaan Reddy,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Chargesheet Filed."
REC003730,Call Data Record,9/29/2023 2:51,Telangana,Hyderabad,Kunal Mishra,67,Male,9.19111E+11,Closed,,,,,9.17289E+11,9.19036E+11,0,Missed,UP East,6.22082E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Rajasthan circle.
REC007016,Social Media Theft,8/13/2024 20:02,Rajasthan,Jaipur,Kunal Choudhary,18,Male,9.17244E+11,Under Review,,,,,,,,,,,,,,,,Instagram,@kunal_choudhary682,Fake Profile Created,191567,Recovered,,,,,,,,Fake Profile Created reported on Instagram account.
REC001613,Cybercrime,9/12/2024 11:42,Maharashtra,Nashik,Pooja Pillai,24,Female,9.16262E+11,Open,Online Job Fraud,Website,,0,,,,,,,,,,,,,,,,,,,,,,,,"Online Job Fraud reported via Website, financial loss INR 0.00."
REC001182,Cybercrime,10/1/2025 14:49,Karnataka,Bengaluru,Rajesh Malhotra,67,Male,9.17261E+11,Closed,Online Job Fraud,Phone Call,,240542.5,,,,,,,,,,,,,,,,,,,,,,,,"Online Job Fraud reported via Phone Call, financial loss INR 240,542.50."
REC001376,Cybercrime,6/27/2026 22:33,Kerala,Kochi,Nisha Reddy,54,Female,9.18327E+11,Closed,Fake Loan App Fraud,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via SMS, financial loss INR 0.00."
REC009225,Online Bank Transaction,6/4/2024 13:18,Madhya Pradesh,Indore,Priya Chauhan,23,Female,9.16842E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN238015006880,Canara Bank,XXXX7245,134419.9,NEFT,Amazon,No,"NEFT transaction of INR 134,419.90, fraud_flag=No."
REC003947,Call Data Record,1/11/2026 14:23,Madhya Pradesh,Indore,Sneha Thakur,28,Female,9.18337E+11,Closed,,,,,9.1935E+11,9.17804E+11,1692,Incoming,UP West,9.52424E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 1692s logged via Gujarat circle.
REC007211,Social Media Theft,10/3/2025 0:37,Rajasthan,Udaipur,Meera Nair,44,Female,9.19521E+11,Open,,,,,,,,,,,,,,,,WhatsApp,@meera_nair977,Password Compromised,185624,Recovered,,,,,,,,Password Compromised reported on WhatsApp account.
REC005212,Online FIR,8/2/2026 12:24,Kerala,Kozhikode,Pallavi Nair,37,Female,9.18827E+11,Closed,,,,,,,,,,,FIR/2024/52350,Kozhikode Cyber Crime PS,Data Theft,DySP Sandeep Chauhan,Filed,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Filed."
REC000064,Cybercrime,11/12/2025 23:22,Telangana,Hyderabad,Sai Yadav,23,Male,9.18768E+11,Open,Cyberstalking,Mobile App,,55889.44,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via Mobile App, financial loss INR 55,889.44."
REC000627,Cybercrime,8/6/2023 21:38,Haryana,Gurugram,Pooja Chatterjee,25,Female,9.19667E+11,Escalated,Online Job Fraud,Email,,0,,,,,,,,,,,,,,,,,,,,,,,,"Online Job Fraud reported via Email, financial loss INR 0.00."
REC004422,Online FIR,3/5/2024 8:15,West Bengal,Kolkata,Pallavi Yadav,27,Female,9.16345E+11,Under Review,,,,,,,,,,,FIR/2023/45638,Kolkata Cyber Crime PS,Data Theft,DySP Ritika Mishra,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Data Theft, current status: Under Investigation."
REC001670,Cybercrime,2/18/2026 8:42,Karnataka,Mysuru,Nikhil Kapoor,55,Male,9.17798E+11,Resolved,Cyberstalking,SMS,,491644.75,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via SMS, financial loss INR 491,644.75."
REC002113,Call Data Record,11/26/2023 17:37,Gujarat,Ahmedabad,Vihaan Chauhan,26,Male,9.18645E+11,Open,,,,,9.17779E+11,9.16007E+11,1865,Outgoing,Gujarat,8.01171E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1865s logged via MP circle.
REC005805,Online FIR,6/25/2025 8:27,Tamil Nadu,Chennai,Divya Verma,22,Female,9.17831E+11,Under Review,,,,,,,,,,,FIR/2025/62604,Chennai Cyber Crime PS,Cyber Fraud,ASI Ananya Yadav,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Pending Verification."
REC009764,Online Bank Transaction,5/27/2024 5:39,Delhi,Dwarka,Neha Bansal,38,Female,9.17258E+11,Open,,,,,,,,,,,,,,,,,,,,,TXN195398179514,Punjab National Bank,XXXX7679,273993.08,Credit Card,BigBasket,No,"Credit Card transaction of INR 273,993.08, fraud_flag=No."
REC004033,Online FIR,5/25/2024 21:25,Haryana,Gurugram,Pooja Mehta,44,Female,9.18844E+11,Resolved,,,,,,,,,,,FIR/2026/74112,Gurugram Cyber Crime PS,Identity Theft,Inspector Bhavna Mishra,Filed,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Filed."
REC006546,Social Media Theft,6/28/2024 8:19,West Bengal,Siliguri,Rahul Reddy,61,Male,9.19687E+11,Resolved,,,,,,,,,,,,,,,,Twitter/X,@rahul_reddy879,Fake Profile Created,10586,Not Recovered,,,,,,,,Fake Profile Created reported on Twitter/X account.
REC007949,Social Media Theft,6/24/2024 9:20,Madhya Pradesh,Indore,Vikram Mehta,51,Male,9.18593E+11,Open,,,,,,,,,,,,,,,,Instagram,@vikram_mehta17,Data Leak,59449,Under Review,,,,,,,,Data Leak reported on Instagram account.
REC000085,Cybercrime,5/17/2026 23:08,Andhra Pradesh,Visakhapatnam,Harsh Saxena,41,Male,9.17132E+11,Resolved,Sextortion,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"Sextortion reported via Phone Call, financial loss INR 0.00."
REC009181,Online Bank Transaction,7/8/2026 5:03,West Bengal,Siliguri,Abhishek Das,65,Male,9.17826E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN745024732427,IDBI Bank,XXXX3198,204848.02,UPI,Zomato,No,"UPI transaction of INR 204,848.02, fraud_flag=No."
REC001463,Cybercrime,6/10/2025 7:04,Tamil Nadu,Madurai,Ankit Yadav,44,Male,9.1661E+11,Open,Credit Card Skimming,Phone Call,,0,,,,,,,,,,,,,,,,,,,,,,,,"Credit Card Skimming reported via Phone Call, financial loss INR 0.00."
REC002284,Call Data Record,12/28/2024 20:12,Andhra Pradesh,Vijayawada,Sandeep Rao,50,Male,9.19182E+11,Closed,,,,,9.1651E+11,9.17821E+11,0,Missed,Tamil Nadu,1.43044E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Gujarat circle.
REC002888,Call Data Record,1/21/2025 22:37,Tamil Nadu,Chennai,Manish Thakur,64,Male,9.1736E+11,Under Review,,,,,9.17538E+11,9.1741E+11,0,Missed,Mumbai,5.63392E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via Karnataka circle.
REC005835,Online FIR,7/1/2024 11:30,Madhya Pradesh,Indore,Harsh Saxena,56,Male,9.1735E+11,Escalated,,,,,,,,,,,FIR/2026/43199,Indore Cyber Crime PS,Financial Fraud,ASI Kavya Mehta,Closed,,,,,,,,,,,,,"Online FIR filed for Financial Fraud, current status: Closed."
REC000685,Cybercrime,8/19/2026 1:30,Madhya Pradesh,Gwalior,Priya Joshi,68,Female,9.19653E+11,Resolved,Identity Theft,Mobile App,,0,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Mobile App, financial loss INR 0.00."
REC004470,Online FIR,7/25/2024 4:05,Maharashtra,Nashik,Rohan Mehta,39,Male,9.16245E+11,Open,,,,,,,,,,,FIR/2025/84041,Nashik Cyber Crime PS,Harassment,ASI Aanya Chatterjee,Pending Verification,,,,,,,,,,,,,"Online FIR filed for Harassment, current status: Pending Verification."
REC000419,Cybercrime,6/28/2026 11:43,Karnataka,Mysuru,Harsh Kapoor,35,Male,9.17209E+11,Under Review,Identity Theft,Social Media,,381912.73,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via Social Media, financial loss INR 381,912.73."
REC005229,Online FIR,7/18/2024 14:17,Delhi,Dwarka,Rahul Dubey,53,Male,9.18827E+11,Closed,,,,,,,,,,,FIR/2024/58482,Dwarka Cyber Crime PS,Identity Theft,ASI Ankit Thakur,Closed,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Closed."
REC004254,Online FIR,9/1/2024 9:30,Delhi,Dwarka,Payal Kumar,19,Female,9.16927E+11,Closed,,,,,,,,,,,FIR/2024/77807,Dwarka Cyber Crime PS,Identity Theft,Constable Harsh Iyer,Filed,,,,,,,,,,,,,"Online FIR filed for Identity Theft, current status: Filed."
REC002710,Call Data Record,11/4/2023 0:15,Andhra Pradesh,Visakhapatnam,Aarti Bose,24,Female,9.16465E+11,Closed,,,,,9.18313E+11,9.18129E+11,1319,Outgoing,UP West,3.3701E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1319s logged via West Bengal circle.
REC002358,Call Data Record,4/8/2026 20:43,Tamil Nadu,Coimbatore,Nisha Yadav,19,Female,9.18391E+11,Closed,,,,,9.19832E+11,9.16987E+11,0,Missed,Haryana,8.19339E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via MP circle.
REC008060,Online Bank Transaction,7/31/2026 7:38,West Bengal,Howrah,Karan Rao,43,Male,9.18854E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN717264527514,Punjab National Bank,XXXX8848,150177.09,UPI,Uber,No,"UPI transaction of INR 150,177.09, fraud_flag=No."
REC001367,Cybercrime,11/29/2025 5:37,Punjab,Amritsar,Saanvi Verma,23,Female,9.16062E+11,Escalated,Fake Loan App Fraud,WhatsApp,,0,,,,,,,,,,,,,,,,,,,,,,,,"Fake Loan App Fraud reported via WhatsApp, financial loss INR 0.00."
REC006278,Social Media Theft,2/27/2026 13:17,West Bengal,Kolkata,Vikram Rao,24,Male,9.17221E+11,Closed,,,,,,,,,,,,,,,,Snapchat,@vikram_rao168,Impersonation,243066,Under Review,,,,,,,,Impersonation reported on Snapchat account.
REC003917,Call Data Record,9/11/2023 11:45,Haryana,Gurugram,Aanya Chatterjee,52,Female,9.18879E+11,Escalated,,,,,9.17744E+11,9.16059E+11,287,Incoming,Mumbai,2.63624E+14,,,,,,,,,,,,,,,,,,Incoming call of duration 287s logged via Gujarat circle.
REC000294,Cybercrime,2/14/2026 17:11,Haryana,Gurugram,Komal Agarwal,61,Female,9.17853E+11,Closed,Identity Theft,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"Identity Theft reported via SMS, financial loss INR 0.00."
REC002640,Call Data Record,7/22/2025 15:55,Gujarat,Surat,Swati Nair,19,Female,9.19923E+11,Under Review,,,,,9.17058E+11,9.19932E+11,604,Outgoing,Rajasthan,6.25396E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 604s logged via Tamil Nadu circle.
REC009459,Online Bank Transaction,10/20/2024 22:05,Maharashtra,Mumbai,Meera Patel,38,Female,9.19457E+11,Escalated,,,,,,,,,,,,,,,,,,,,,TXN901935913814,Bank of Baroda,XXXX0748,265249.82,UPI,Ola,No,"UPI transaction of INR 265,249.82, fraud_flag=No."
REC001507,Cybercrime,12/24/2024 10:14,Bihar,Gaya,Pranav Agarwal,42,Male,9.1635E+11,Escalated,Ransomware,WhatsApp,,95778.31,,,,,,,,,,,,,,,,,,,,,,,,"Ransomware reported via WhatsApp, financial loss INR 95,778.31."
REC009038,Online Bank Transaction,3/2/2023 16:55,Rajasthan,Jodhpur,Kavya Bansal,25,Female,9.1901E+11,Resolved,,,,,,,,,,,,,,,,,,,,,TXN227059849982,Axis Bank,XXXX7931,6709.46,RTGS,Flipkart,No,"RTGS transaction of INR 6,709.46, fraud_flag=No."
REC007394,Social Media Theft,9/9/2025 3:26,Gujarat,Surat,Anjali Gupta,36,Female,9.19699E+11,Under Review,,,,,,,,,,,,,,,,Twitter/X,@anjali_gupta644,Account Hacked,215469,Not Recovered,,,,,,,,Account Hacked reported on Twitter/X account.
REC001635,Cybercrime,4/26/2024 0:44,Rajasthan,Jodhpur,Pranav Chauhan,47,Male,9.19741E+11,Resolved,Online Job Fraud,Email,,0,,,,,,,,,,,,,,,,,,,,,,,,"Online Job Fraud reported via Email, financial loss INR 0.00."
REC002458,Call Data Record,8/10/2026 19:26,Andhra Pradesh,Vijayawada,Siddharth Saxena,61,Male,9.19143E+11,Closed,,,,,9.16411E+11,9.18914E+11,1960,Outgoing,UP East,6.42528E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1960s logged via MP circle.
REC009892,Online Bank Transaction,5/9/2023 20:28,Gujarat,Surat,Aarti Bose,35,Female,9.16837E+11,Under Review,,,,,,,,,,,,,,,,,,,,,TXN893490756163,HDFC Bank,XXXX8502,16800.99,NEFT,IRCTC,No,"NEFT transaction of INR 16,800.99, fraud_flag=No."
REC005559,Online FIR,8/7/2024 8:30,Kerala,Kozhikode,Rajesh Dubey,53,Male,9.16852E+11,Closed,,,,,,,,,,,FIR/2026/31318,Kozhikode Cyber Crime PS,Harassment,Constable Vikram Iyer,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Harassment, current status: Chargesheet Filed."
REC009752,Online Bank Transaction,11/8/2024 1:19,Haryana,Gurugram,Aarav Joshi,58,Male,9.1758E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN181653295635,HDFC Bank,XXXX8420,66499.32,UPI,Paytm Mall,No,"UPI transaction of INR 66,499.32, fraud_flag=No."
REC002301,Call Data Record,3/6/2026 9:46,Tamil Nadu,Chennai,Bhavna Bhatt,40,Female,9.18822E+11,Closed,,,,,9.17243E+11,9.17923E+11,0,Missed,Punjab,5.70671E+14,,,,,,,,,,,,,,,,,,Missed call of duration 0s logged via UP East circle.
REC004538,Online FIR,7/10/2026 2:01,West Bengal,Siliguri,Rajesh Reddy,18,Male,9.17275E+11,Under Review,,,,,,,,,,,FIR/2026/95276,Siliguri Cyber Crime PS,Cyber Fraud,Inspector Ankit Saxena,Chargesheet Filed,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Chargesheet Filed."
REC002939,Call Data Record,7/2/2026 22:11,Karnataka,Mangaluru,Bhavna Chatterjee,23,Female,9.18802E+11,Closed,,,,,9.18412E+11,9.17883E+11,1867,Outgoing,Kerala,2.70245E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1867s logged via MP circle.
REC001564,Cybercrime,8/30/2026 23:28,Telangana,Hyderabad,Kavya Agarwal,63,Female,9.17337E+11,Open,Phishing,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"Phishing reported via SMS, financial loss INR 0.00."
REC005690,Online FIR,11/22/2025 16:24,Bihar,Patna,Sandeep Kumar,45,Male,9.17876E+11,Under Review,,,,,,,,,,,FIR/2024/59002,Patna Cyber Crime PS,Cyber Fraud,SI Yash Verma,Under Investigation,,,,,,,,,,,,,"Online FIR filed for Cyber Fraud, current status: Under Investigation."
REC008659,Online Bank Transaction,7/21/2024 11:26,Kerala,Kochi,Rahul Iyer,22,Male,9.18867E+11,Closed,,,,,,,,,,,,,,,,,,,,,TXN604756610160,Axis Bank,XXXX3171,87231.98,Credit Card,Zomato,Yes,"Credit Card transaction of INR 87,231.98, fraud_flag=Yes."
REC007518,Social Media Theft,10/26/2023 15:29,West Bengal,Howrah,Nisha Choudhary,63,Female,9.19511E+11,Escalated,,,,,,,,,,,,,,,,LinkedIn,@nisha_choudhary842,Impersonation,182327,Recovered,,,,,,,,Impersonation reported on LinkedIn account.
REC001980,Cybercrime,8/1/2025 18:17,Karnataka,Mangaluru,Ira Saxena,22,Female,9.18252E+11,Resolved,Cyberstalking,SMS,,0,,,,,,,,,,,,,,,,,,,,,,,,"Cyberstalking reported via SMS, financial loss INR 0.00."
REC001884,Cybercrime,6/20/2025 14:55,Rajasthan,Jodhpur,Rajesh Das,67,Male,9.18346E+11,Escalated,Malware Attack,Phone Call,,218746.22,,,,,,,,,,,,,,,,,,,,,,,,"Malware Attack reported via Phone Call, financial loss INR 218,746.22."
REC003804,Call Data Record,5/31/2026 12:19,Punjab,Chandigarh,Payal Ghosh,45,Female,9.1943E+11,Under Review,,,,,9.1838E+11,9.16773E+11,1807,Outgoing,MP,8.94278E+14,,,,,,,,,,,,,,,,,,Outgoing call of duration 1807s logged via Delhi circle.
REC000439,Cybercrime,9/6/2023 22:00,Haryana,Gurugram,Vihaan Malhotra,38,Male,9.19435E+11,Resolved,Hacking,SMS,,383285.52,,,,,,,,,,,,,,,,,,,,,,,,"Hacking reported via SMS, financial loss INR 383,285.52."
